
UniqueId,FromPaperId,CitedPaperId,TimeStamp
20170810034636-001-01-14,2165467455,206938344,2017-08-10 15:47:17
20170810034636-001-01-16,2165467455,1557550158,2017-08-10 15:47:17
20170810034636-001-01-18,2165467455,60599022,2017-08-10 15:47:17
20170810034636-001-01-20,2165467455,1555504763,2017-08-10 15:47:17
20170810034636-001-01-22,2165467455,1583868793,2017-08-10 15:47:17
20170810034636-001-01-24,2165467455,2439326083,2017-08-10 15:47:17
20170810034636-001-01-26,2165467455,1530586715,2017-08-10 15:47:17
20170810034636-001-01-28,2165467455,1984194907,2017-08-10 15:47:17
20170810034636-001-01-30,2165467455,2164450726,2017-08-10 15:47:17
20170810034636-001-01-32,2165467455,1546227028,2017-08-10 15:47:17
20170810034636-001-01-34,2165467455,2332592438,2017-08-10 15:47:17
20170810034636-001-01-36,2165467455,2185717599,2017-08-10 15:47:17
20170810034636-001-01-38,2165467455,2117701113,2017-08-10 15:47:17
20170810034636-001-01-40,2165467455,2159111714,2017-08-10 15:47:17
20170810034636-001-01-42,2165467455,2297448543,2017-08-10 15:47:17
20170810034636-001-01-44,2165467455,1994511561,2017-08-10 15:47:17
20170810034636-001-01-46,2165467455,2156267679,2017-08-10 15:47:17
20170810034636-001-01-48,2165467455,1842560903,2017-08-10 15:47:17
20170810034636-001-01-50,2165467455,1983184768,2017-08-10 15:47:17
20170810034636-001-01-52,2165467455,2132464152,2017-08-10 15:47:17
20170810034636-001-01-54,2165467455,2043571746,2017-08-10 15:47:17
20170810034636-001-01-56,2165467455,2170673229,2017-08-10 15:47:17
20170810034636-001-01-58,2165467455,2000667251,2017-08-10 15:47:17
20170810034636-001-01-60,2165467455,2042772845,2017-08-10 15:47:17
20170810034636-001-01-62,2165467455,2293962327,2017-08-10 15:47:17
20170810034636-001-01-64,2165467455,1540074919,2017-08-10 15:47:17
20170810034636-001-01-66,2165467455,1603573519,2017-08-10 15:47:17
20170810034636-001-01-68,2165467455,139810517,2017-08-10 15:47:17
20170810034636-001-01-70,2165467455,1972367605,2017-08-10 15:47:17
20170810034636-001-01-72,2165467455,184574345,2017-08-10 15:47:17
20170810034636-001-01-74,2165467455,2111790768,2017-08-10 15:47:17
20170810034636-001-01-76,2165467455,2168578744,2017-08-10 15:47:17
20170810034636-001-01-78,2165467455,1550291575,2017-08-10 15:47:17
20170810034636-001-01-80,2165467455,1561370784,2017-08-10 15:47:17
20170810034636-001-01-82,2165467455,1944521327,2017-08-10 15:47:17
20170810034636-001-01-84,2165467455,2345040254,2017-08-10 15:47:17
20170810034636-001-01-86,2165467455,2123103628,2017-08-10 15:47:17
20170810034636-001-01-88,2165467455,1964020521,2017-08-10 15:47:17
20170810034636-001-01-90,2165467455,2037124662,2017-08-10 15:47:17
20170810034636-001-01-92,2165467455,2405708533,2017-08-10 15:47:17
20170810034636-001-01-94,2165467455,2126982483,2017-08-10 15:47:17
20170810034636-001-01-96,2165467455,1600347264,2017-08-10 15:47:17
20170810034636-001-01-98,2165467455,2056554918,2017-08-10 15:47:17
20170810034636-001-01-1,2165467455,179002172,2017-08-10 15:47:17
20170810034636-001-01-3,2165467455,2069658123,2017-08-10 15:47:17
20170810034636-001-01-5,2165467455,2148541622,2017-08-10 15:47:17
20170810034636-001-01-7,2165467455,1982645236,2017-08-10 15:47:17
20170810034636-001-01-9,2165467455,2007388815,2017-08-10 15:47:17
20170810034636-001-01-11,2165467455,2113602832,2017-08-10 15:47:17
20170810034636-001-01-13,2165467455,2136199211,2017-08-10 15:47:17
20170810034636-001-01-15,2165467455,2170963144,2017-08-10 15:47:17
20170810034636-001-01-17,2165467455,2025934255,2017-08-10 15:47:17
20170810034636-001-01-19,2165467455,2026731931,2017-08-10 15:47:17
20170810034636-001-01-21,2165467455,1565612662,2017-08-10 15:47:17
20170810034636-001-01-23,2165467455,2053725099,2017-08-10 15:47:17
20170810034636-001-01-25,2165467455,2021167849,2017-08-10 15:47:17
20170810034636-001-01-27,2165467455,2046362398,2017-08-10 15:47:17
20170810034636-001-01-29,2165467455,2043677533,2017-08-10 15:47:17
20170810034636-001-01-31,2165467455,2067739205,2017-08-10 15:47:17
20170810034636-001-01-33,2165467455,941660092,2017-08-10 15:47:17
20170810034636-001-01-35,2165467455,1561488285,2017-08-10 15:47:17
20170810034636-001-01-37,2165467455,1534679778,2017-08-10 15:47:17
20170810034636-001-01-39,2165467455,2144192824,2017-08-10 15:47:17
20170810034636-001-01-41,2165467455,1895391985,2017-08-10 15:47:17
20170810034636-001-01-43,2165467455,1692288381,2017-08-10 15:47:17
20170810034636-001-01-45,2165467455,1483874328,2017-08-10 15:47:17
20170810034636-001-01-47,2165467455,2013951929,2017-08-10 15:47:17
20170810034636-001-01-49,2165467455,2056847502,2017-08-10 15:47:17
20170810034636-001-01-51,2165467455,2038139188,2017-08-10 15:47:17
20170810034636-001-01-53,2165467455,2556022092,2017-08-10 15:47:17
20170810034636-001-01-55,2165467455,1562085135,2017-08-10 15:47:17
20170810034636-001-01-57,2165467455,2126764619,2017-08-10 15:47:17
20170810034636-001-01-59,2165467455,1823469408,2017-08-10 15:47:17
20170810034636-001-01-61,2165467455,2000025733,2017-08-10 15:47:17
20170810034636-001-01-63,2165467455,1498099994,2017-08-10 15:47:17
20170810034636-001-01-65,2165467455,2423785533,2017-08-10 15:47:17
20170810034636-001-01-67,2165467455,2017839108,2017-08-10 15:47:17
20170810034636-001-01-69,2165467455,2167454839,2017-08-10 15:47:17
20170810034636-001-01-71,2165467455,1480905303,2017-08-10 15:47:17
20170810034636-001-01-73,2165467455,2030743401,2017-08-10 15:47:17
20170810034636-001-01-75,2165467455,2152292748,2017-08-10 15:47:17
20170810034636-001-01-77,2165467455,2005835473,2017-08-10 15:47:17
20170810034636-001-01-79,2165467455,2004361601,2017-08-10 15:47:17
20170810034636-001-01-81,2165467455,2018056429,2017-08-10 15:47:17
20170810034636-001-01-83,2165467455,2386245213,2017-08-10 15:47:17
20170810034636-001-01-85,2165467455,2145730979,2017-08-10 15:47:17
20170810034636-001-01-87,2165467455,2043962262,2017-08-10 15:47:17
20170810034636-001-01-89,2165467455,2162068127,2017-08-10 15:47:17
20170810034636-001-01-91,2165467455,1491674469,2017-08-10 15:47:17
20170810034636-001-01-93,2165467455,1825043603,2017-08-10 15:47:17
20170810034636-001-01-95,2165467455,2097443025,2017-08-10 15:47:17
20170810034636-001-01-97,2165467455,1576415620,2017-08-10 15:47:17
20170810034636-001-01-0,2165467455,1864428438,2017-08-10 15:47:17
20170810034636-001-01-2,2165467455,1565722675,2017-08-10 15:47:17
20170810034636-001-01-4,2165467455,2294117387,2017-08-10 15:47:17
20170810034636-001-01-6,2165467455,1973933347,2017-08-10 15:47:17
20170810034636-001-01-8,2165467455,2101550660,2017-08-10 15:47:17
20170810034636-001-01-10,2165467455,2006640589,2017-08-10 15:47:17
20170810034636-001-01-12,2165467455,2056225978,2017-08-10 15:47:17
20170810034636-001-01-14,2165467455,2070267329,2017-08-10 15:47:17
20170810034636-001-01-16,2165467455,1987144427,2017-08-10 15:47:17
20170810034636-001-01-18,2165467455,2172013957,2017-08-10 15:47:17
20170810034636-001-01-20,2165467455,2047040132,2017-08-10 15:47:17
20170810034636-001-01-22,2165467455,2265473289,2017-08-10 15:47:17
20170810034636-001-01-24,2165467455,1507469828,2017-08-10 15:47:17
20170810034636-001-01-26,2165467455,1592959421,2017-08-10 15:47:17
20170810034636-001-01-28,2165467455,1970372413,2017-08-10 15:47:17
20170810034636-001-01-30,2165467455,2084592962,2017-08-10 15:47:17
20170810034636-001-01-32,2165467455,136740449,2017-08-10 15:47:17
20170810034636-001-01-34,2165467455,2056442746,2017-08-10 15:47:17
20170810034636-001-01-36,2165467455,127873524,2017-08-10 15:47:17
20170810034636-001-01-38,2165467455,2013984441,2017-08-10 15:47:17
20170810034636-001-01-40,2165467455,2125881715,2017-08-10 15:47:17
20170810034636-001-01-42,2165467455,1486750809,2017-08-10 15:47:17
20170810034636-001-01-44,2165467455,2186686397,2017-08-10 15:47:17
20170810034636-001-01-46,2165467455,2132407909,2017-08-10 15:47:17
20170810034636-001-01-48,2165467455,1993710566,2017-08-10 15:47:17
20170810034636-001-01-50,2165467455,2312545993,2017-08-10 15:47:17
20170810034636-001-01-52,2165467455,2031030227,2017-08-10 15:47:17
20170810034636-001-01-54,2165467455,2286945571,2017-08-10 15:47:17
20170810034636-001-01-56,2165467455,1985882895,2017-08-10 15:47:17
20170810034636-001-01-58,2165467455,2265945562,2017-08-10 15:47:17
20170810034636-001-01-60,2165467455,2066950784,2017-08-10 15:47:17
20170810034636-001-01-62,2165467455,279021566,2017-08-10 15:47:17
20170810034636-001-01-64,2165467455,2467744109,2017-08-10 15:47:17
20170810034636-001-01-66,2165467455,2067860008,2017-08-10 15:47:17
20170810034636-001-01-68,2165467455,1980451945,2017-08-10 15:47:17
20170810034636-001-01-70,2165467455,2079207310,2017-08-10 15:47:17
20170810034636-001-01-72,2165467455,1606649004,2017-08-10 15:47:17
20170810034636-001-01-74,2165467455,232881907,2017-08-10 15:47:17
20170810034636-001-01-76,2165467455,1587949923,2017-08-10 15:47:17
20170810034636-001-01-78,2165467455,2034583900,2017-08-10 15:47:17
20170810034636-001-01-80,2165467455,2055874533,2017-08-10 15:47:17
20170810034636-001-01-82,2165467455,2204102041,2017-08-10 15:47:17
20170810034636-001-01-84,2165467455,107179648,2017-08-10 15:47:17
20170810034636-001-01-86,2165467455,1596105581,2017-08-10 15:47:17
20170810034636-001-01-88,2165467455,2064845711,2017-08-10 15:47:17
20170810034636-001-01-90,2165467455,1559962185,2017-08-10 15:47:17
20170810034636-001-01-92,2165467455,166193242,2017-08-10 15:47:17
20170810034636-001-01-94,2165467455,2284930575,2017-08-10 15:47:17
20170810034636-001-01-96,2165467455,2121109645,2017-08-10 15:47:17
20170810034636-001-01-98,2165467455,1496951816,2017-08-10 15:47:17
20170810034636-001-01-1,2165467455,2281690488,2017-08-10 15:47:17
20170810034636-001-01-3,2165467455,2119345040,2017-08-10 15:47:17
20170810034636-001-01-5,2165467455,1723356217,2017-08-10 15:47:17
20170810034636-001-01-7,2165467455,2090975872,2017-08-10 15:47:17
20170810034636-001-01-9,2165467455,2136939260,2017-08-10 15:47:17
20170810034636-001-01-11,2165467455,70041207,2017-08-10 15:47:17
20170810034636-001-01-13,2165467455,1988946128,2017-08-10 15:47:17
20170810034636-001-01-15,2165467455,2127648042,2017-08-10 15:47:17
20170810034636-001-01-17,2165467455,1584426603,2017-08-10 15:47:17
20170810034636-001-01-19,2165467455,2294541523,2017-08-10 15:47:17
20170810034636-001-01-21,2165467455,2012802704,2017-08-10 15:47:17
20170810034636-001-01-23,2165467455,62997667,2017-08-10 15:47:17
20170810034636-001-01-25,2165467455,2086456955,2017-08-10 15:47:17
20170810034636-001-01-27,2165467455,2027632253,2017-08-10 15:47:17
20170810034636-001-01-29,2165467455,2174976145,2017-08-10 15:47:17
20170810034636-001-01-31,2165467455,2024392593,2017-08-10 15:47:17
20170810034636-001-01-33,2165467455,2067064644,2017-08-10 15:47:17
20170810034636-001-01-35,2165467455,2161797626,2017-08-10 15:47:17
20170810034636-001-01-37,2165467455,35690401,2017-08-10 15:47:17
20170810034636-001-01-39,2165467455,1990748731,2017-08-10 15:47:17
20170810034636-001-01-41,2165467455,2143962141,2017-08-10 15:47:17
20170810034636-001-01-43,2165467455,1984545699,2017-08-10 15:47:17
20170810034636-001-01-45,2165467455,2055957797,2017-08-10 15:47:17
20170810034636-001-01-47,2165467455,2127714279,2017-08-10 15:47:17
20170810034636-001-01-49,2165467455,2112723494,2017-08-10 15:47:17
20170810034636-001-01-51,2165467455,2013026082,2017-08-10 15:47:17
20170810034636-001-01-53,2165467455,1961315249
